186.580000	186.580000	S
189.090000	189.090000	S
192.080000	192.080000	S
193.830000	193.830000	S
195.950000	195.950000	S
198.050000	198.050000	S
199.900000	199.900000	S
201.600000	201.600000	S
203.460000	203.460000	S
204.970000	204.970000	S
206.770000	206.770000	S
209.570000	209.570000	S
211.620000	211.620000	S
213.140000	213.140000	S
214.920000	214.920000	S
216.350000	216.350000	S
217.850000	217.850000	S
220.880000	220.880000	S
222.750000	222.750000	S
224.220000	224.220000	S
226.430000	226.430000	S
228.110000	228.110000	S
229.710000	229.710000	S
231.370000	231.370000	S
233.070000	233.070000	S
235.220000	235.220000	S
236.740000	236.740000	S
238.650000	238.650000	S
240.430000	240.430000	S
241.860000	241.860000	S
243.250000	243.250000	S
245.510000	245.510000	S
247.360000	247.360000	S
249.900000	249.900000	S
251.920000	251.920000	S
253.700000	253.700000	S
255.430000	255.430000	S
256.770000	256.770000	S
258.460000	258.460000	S
261.030000	261.030000	S
262.780000	262.780000	S
264.450000	264.450000	S
266.220000	266.220000	S
269.890000	269.890000	S
272.710000	272.710000	S
274.300000	274.300000	S
277.260000	277.260000	S
278.970000	278.970000	S
281.010000	281.010000	S
282.620000	282.620000	S
284.400000	284.400000	S
286.040000	286.040000	S
287.700000	287.700000	S
289.570000	289.570000	S
291.450000	291.450000	S
293.360000	293.360000	S
296.550000	296.550000	S
298.590000	298.590000	S
300.820000	300.820000	S
303.260000	303.260000	S
304.780000	304.780000	S
306.660000	306.660000	S
308.250000	308.250000	S
310.210000	310.210000	S
311.910000	311.910000	S
313.580000	313.580000	S
315.310000	315.310000	S
316.950000	316.950000	S
318.860000	318.860000	S
320.530000	320.530000	S
321.750000	321.750000	S
323.500000	323.500000	S
325.360000	325.360000	S
326.950000	326.950000	S
328.170000	328.170000	S
329.770000	329.770000	S
331.320000	331.320000	S
333.010000	333.010000	S
334.202059	334.202059	S
335.872095	335.872095	S
337.625633	337.625633	S
339.950000	339.950000	S
343.160000	343.160000	S
344.528449	344.528449	S
346.490000	346.490000	S
348.270000	348.270000	S
349.990000	349.990000	S
354.120000	354.120000	S
355.910000	355.910000	S
357.530000	357.530000	S
359.650000	359.650000	S
361.490000	361.490000	S
363.420000	363.420000	S
365.240000	365.240000	S
367.050000	367.050000	S
368.660000	368.660000	S
370.410000	370.410000	S
372.010000	372.010000	S
373.580000	373.580000	S
375.060000	375.060000	S
376.780000	376.780000	S
378.650000	378.650000	S
380.460000	380.460000	S
382.420000	382.420000	S
386.640000	386.640000	S
388.260000	388.260000	S
390.180000	390.180000	S
392.270000	392.270000	S
394.690000	394.690000	S
396.210000	396.210000	S
397.710000	397.710000	S
399.210000	399.210000	S
401.150000	401.150000	S
402.890000	402.890000	S
404.520000	404.520000	S
407.540000	407.540000	S
410.400000	410.400000	S
411.970000	411.970000	S
413.280000	413.280000	S
415.110000	415.110000	S
417.090000	417.090000	S
418.980000	418.980000	S
420.950000	420.950000	S
423.030000	423.030000	S
425.050000	425.050000	S
427.210000	427.210000	S
429.250000	429.250000	S
432.010000	432.010000	S
433.610000	433.610000	S
435.000000	435.000000	S
436.870000	436.870000	S
438.520000	438.520000	S
440.200000	440.200000	S
442.450000	442.450000	S
445.420000	445.420000	S
446.560000	446.560000	S
447.620000	447.620000	S
449.530000	449.530000	S
451.510000	451.510000	S
452.920000	452.920000	S
455.020000	455.020000	S
456.940000	456.940000	S
459.020000	459.020000	S
462.030000	462.030000	S
464.050000	464.050000	S
466.210000	466.210000	S
468.100000	468.100000	S
469.900000	469.900000	S
471.250000	471.250000	S
473.020000	473.020000	S
475.030000	475.030000	S
476.990000	476.990000	S
478.880000	478.880000	S
480.860000	480.860000	S
482.970000	482.970000	S
484.990000	484.990000	S
486.380000	486.380000	S
488.280000	488.280000	S
490.050000	490.050000	S
491.790000	491.790000	S
494.160000	494.160000	S
496.270000	496.270000	S
498.740000	498.740000	S
502.660000	502.660000	S
505.380000	505.380000	S
506.980000	506.980000	S
508.830000	508.830000	S
511.130000	511.130000	S
512.590000	512.590000	S
514.230000	514.230000	S
516.270000	516.270000	S
517.600000	517.600000	S
519.980000	519.980000	S
521.700000	521.700000	S
523.540000	523.540000	S
526.100000	526.100000	S
527.930000	527.930000	S
530.580000	530.580000	S
532.390000	532.390000	S
535.810000	535.810000	S
536.990000	536.990000	S
538.890000	538.890000	S
540.110000	540.110000	S
541.930000	541.930000	S
544.380000	544.380000	S
546.000000	546.000000	S
547.980000	547.980000	S
549.990000	549.990000	S
552.030000	552.030000	S
554.060000	554.060000	S
556.440000	556.440000	S
557.960000	557.960000	S
560.400000	560.400000	S
562.150000	562.150000	S
564.020000	564.020000	S
565.960000	565.960000	S
567.580000	567.580000	S
569.360000	569.360000	S
571.370000	571.370000	S
574.330000	574.330000	S
576.230000	576.230000	S
578.070000	578.070000	S
579.750000	579.750000	S
581.320000	581.320000	S
583.030000	583.030000	S
585.230000	585.230000	S
587.560000	587.560000	S
589.890000	589.890000	S
591.420000	591.420000	S
593.670000	593.670000	S
596.000000	596.000000	S
597.890000	597.890000	S
600.190000	600.190000	S
602.350000	602.350000	S
604.390000	604.390000	S
607.010000	607.010000	S
609.020000	609.020000	S
611.810000	611.810000	S
614.300000	614.300000	S
616.340000	616.340000	S
618.300000	618.300000	S
620.450000	620.450000	S
622.220000	622.220000	S
623.910000	623.910000	S
625.970000	625.970000	S
627.450000	627.450000	S
629.350000	629.350000	S
631.270000	631.270000	S
633.250000	633.250000	S
636.390000	636.390000	S
639.940000	639.940000	S
642.150000	642.150000	S
644.390000	644.390000	S
646.080000	646.080000	S
648.420000	648.420000	S
649.600000	649.600000	S
651.520000	651.520000	S
653.470000	653.470000	S
655.400000	655.400000	S
657.640000	657.640000	S
659.920000	659.920000	S
662.220000	662.220000	S
663.330000	663.330000	S
665.820000	665.820000	S
668.720000	668.720000	S
670.290000	670.290000	S
672.130000	672.130000	S
674.290000	674.290000	S
675.720000	675.720000	S
677.780000	677.780000	S
679.620000	679.620000	S
681.620000	681.620000	S
683.680000	683.680000	S
685.690000	685.690000	S
687.810000	687.810000	S
689.890000	689.890000	S
692.170000	692.170000	S
694.640000	694.640000	S
697.240000	697.240000	S
698.650000	698.650000	S
702.100000	702.100000	S
704.150000	704.150000	S
706.400000	706.400000	S
710.110000	710.110000	S
711.910000	711.910000	S
713.960000	713.960000	S
715.920000	715.920000	S
717.540000	717.540000	S
719.220000	719.220000	S
720.940000	720.940000	S
723.070000	723.070000	S
724.920000	724.920000	S
726.720000	726.720000	S
727.970000	727.970000	S
729.100000	729.100000	S
731.140000	731.140000	S
733.320000	733.320000	S
734.800000	734.800000	S
737.400000	737.400000	S
739.590000	739.590000	S
743.330000	743.330000	S
745.750000	745.750000	S
747.290000	747.290000	S
750.090000	750.090000	S
752.730000	752.730000	S
754.700000	754.700000	S
756.870000	756.870000	S
760.360000	760.360000	S
762.780000	762.780000	S
763.960000	763.960000	S
766.410000	766.410000	S
768.610000	768.610000	S
770.020000	770.020000	S
771.820000	771.820000	S
773.940000	773.940000	S
775.720000	775.720000	S
777.590000	777.590000	S
779.210000	779.210000	S
781.170000	781.170000	S
783.050000	783.050000	S
784.970000	784.970000	S
786.520000	786.520000	S
788.140000	788.140000	S
790.100000	790.100000	S
791.620000	791.620000	S
793.690000	793.690000	S
795.730000	795.730000	S
797.990000	797.990000	S
800.230000	800.230000	S
802.170000	802.170000	S
804.300000	804.300000	S
806.210000	806.210000	S
808.310000	808.310000	S
812.480000	812.480000	S
814.180000	814.180000	S
816.140000	816.140000	S
818.060000	818.060000	S
820.930000	820.930000	S
822.880000	822.880000	S
824.830000	824.830000	S
827.520000	827.520000	S
829.560000	829.560000	S
831.870000	831.870000	S
833.590000	833.590000	S
835.700000	835.700000	S
839.440000	839.440000	S
841.470000	841.470000	S
844.950000	844.950000	S
846.770000	846.770000	S
848.600000	848.600000	S
851.090000	851.090000	S
852.570000	852.570000	S
854.360000	854.360000	S
855.960000	855.960000	S
858.050000	858.050000	S
861.070000	861.070000	S
862.860000	862.860000	S
865.010000	865.010000	S
867.210000	867.210000	S
868.860000	868.860000	S
870.630000	870.630000	S
872.560000	872.560000	S
874.350000	874.350000	S
876.190000	876.190000	S
878.340000	878.340000	S
880.410000	880.410000	S
881.960000	881.960000	S
883.510000	883.510000	S
885.800000	885.800000	S
888.160000	888.160000	S
892.370000	892.370000	S
894.740000	894.740000	S
897.590000	897.590000	S
899.370000	899.370000	S
902.110000	902.110000	S
904.360000	904.360000	S
905.960000	905.960000	S
908.870000	908.870000	S
910.760000	910.760000	S
912.700000	912.700000	S
914.470000	914.470000	S
915.990000	915.990000	S
917.860000	917.860000	S
919.650000	919.650000	S
921.080000	921.080000	S
923.150000	923.150000	S
924.629408	924.629408	S
926.420000	926.420000	S
928.380000	928.380000	S
930.130000	930.130000	S
931.700000	931.700000	S
934.540000	934.540000	S
935.770000	935.770000	S
937.090000	937.090000	S
939.000000	939.000000	S
940.530000	940.530000	S
942.050000	942.050000	S
943.820000	943.820000	S
945.390000	945.390000	S
947.000000	947.000000	S
949.470000	949.470000	S
952.440000	952.440000	S
954.220000	954.220000	S
956.170000	956.170000	S
958.420000	958.420000	S
960.880000	960.880000	S
962.900000	962.900000	S
964.780000	964.780000	S
965.811074	965.811074	S
967.610000	967.610000	S
970.330000	970.330000	S
972.120000	972.120000	S
974.420000	974.420000	S
976.430000	976.430000	S
979.760000	979.760000	S
981.170000	981.170000	S
983.010000	983.010000	S
984.380000	984.380000	S
985.940000	985.940000	S
987.580000	987.580000	S
990.060000	990.060000	S
992.150000	992.150000	S
993.930000	993.930000	S
995.760000	995.760000	S
997.330000	997.330000	S
999.100000	999.100000	S
1000.720000	1000.720000	S
1002.780000	1002.780000	S
1005.100000	1005.100000	S
1008.240000	1008.240000	S
1010.790000	1010.790000	S
1012.820000	1012.820000	S
1014.860000	1014.860000	S
1016.960000	1016.960000	S
1019.420000	1019.420000	S
1021.220000	1021.220000	S
1023.160000	1023.160000	S
1025.410000	1025.410000	S
1028.780000	1028.780000	S
1031.410000	1031.410000	S
1033.200000	1033.200000	S
1035.650000	1035.650000	S
1037.520000	1037.520000	S
1040.580000	1040.580000	S
1042.310000	1042.310000	S
1043.910000	1043.910000	S
1045.980000	1045.980000	S
1047.980000	1047.980000	S
1049.420000	1049.420000	S
1051.210000	1051.210000	S
1053.750000	1053.750000	S
1055.200000	1055.200000	S
1057.290000	1057.290000	S
1060.250000	1060.250000	S
1061.600000	1061.600000	S
1063.190000	1063.190000	S
1064.820000	1064.820000	S
1066.500000	1066.500000	S
1068.720000	1068.720000	S
1070.760000	1070.760000	S
1072.330000	1072.330000	S
1074.550000	1074.550000	S
1076.260000	1076.260000	S
1078.090000	1078.090000	S
1080.910000	1080.910000	S
1082.690000	1082.690000	S
1084.440000	1084.440000	S
1085.740000	1085.740000	S
1088.220000	1088.220000	S
1090.210000	1090.210000	S
1092.260000	1092.260000	S
1095.510000	1095.510000	S
1097.760000	1097.760000	S
1100.650000	1100.650000	S
1104.090000	1104.090000	S
1106.400000	1106.400000	S
1109.050000	1109.050000	S
1111.490000	1111.490000	S
1113.370000	1113.370000	S
1115.140000	1115.140000	S
1117.110000	1117.110000	S
1119.470000	1119.470000	S
1122.140000	1122.140000	S
1123.970000	1123.970000	S
1125.490000	1125.490000	S
1127.570000	1127.570000	S
1129.060000	1129.060000	S
1130.900000	1130.900000	S
1132.740000	1132.740000	S
1134.630000	1134.630000	S
1137.690000	1137.690000	S
1139.160000	1139.160000	S
1141.060000	1141.060000	S
1143.530000	1143.530000	S
1145.350000	1145.350000	S
1147.090000	1147.090000	S
1148.960000	1148.960000	S
1151.000000	1151.000000	S
1153.550000	1153.550000	S
1155.590000	1155.590000	S
1158.110000	1158.110000	S
1159.900000	1159.900000	S
1162.100000	1162.100000	S
1163.730000	1163.730000	S
1165.730000	1165.730000	S
1167.470000	1167.470000	S
1169.680000	1169.680000	S
1171.380000	1171.380000	S
1173.410000	1173.410000	S
1175.370000	1175.370000	S
1177.200000	1177.200000	S
1178.960000	1178.960000	S
1180.770000	1180.770000	S
1182.490000	1182.490000	S
1184.470000	1184.470000	S
1186.580000	1186.580000	S
1188.680000	1188.680000	S
1190.450000	1190.450000	S
1192.550000	1192.550000	S
1194.180000	1194.180000	S
1196.050000	1196.050000	S
1200.460000	1200.460000	S
1202.580000	1202.580000	S
1205.040000	1205.040000	S
1206.740000	1206.740000	S
1208.950000	1208.950000	S
1210.910000	1210.910000	S
1212.460000	1212.460000	S
1214.310000	1214.310000	S
1216.100000	1216.100000	S
1219.020000	1219.020000	S
1222.980000	1222.980000	S
1225.210000	1225.210000	S
1227.550000	1227.550000	S
1229.040000	1229.040000	S
1231.010000	1231.010000	S
1232.760000	1232.760000	S
1234.400000	1234.400000	S
1236.300000	1236.300000	S
1238.330000	1238.330000	S
1239.550000	1239.550000	S
1241.720000	1241.720000	S
1243.400000	1243.400000	S
1245.100000	1245.100000	S
1246.920000	1246.920000	S
1249.090000	1249.090000	S
1250.900000	1250.900000	S
1252.380000	1252.380000	S
1253.850000	1253.850000	S
1255.850000	1255.850000	S
1257.300000	1257.300000	S
1259.400000	1259.400000	S
1261.140000	1261.140000	S
1263.970000	1263.970000	S
1265.510000	1265.510000	S
1267.210000	1267.210000	S
1269.130000	1269.130000	S
1270.710000	1270.710000	S
1272.200000	1272.200000	S
1274.200000	1274.200000	S
1276.330000	1276.330000	S
1278.500000	1278.500000	S
1280.270000	1280.270000	S
1282.030000	1282.030000	S
1284.110000	1284.110000	S
1285.630000	1285.630000	S
1287.250000	1287.250000	S
1288.490000	1288.490000	S
1290.630000	1290.630000	S
1292.460000	1292.460000	S
1294.430000	1294.430000	S
1296.410000	1296.410000	S
1298.520000	1298.520000	S
1302.110000	1302.110000	S
1308.840000	1308.840000	S
1310.420000	1310.420000	S
1312.640000	1312.640000	S
1314.390000	1314.390000	S
1316.440000	1316.440000	S
1320.500000	1320.500000	S
1324.140000	1324.140000	S
1325.950000	1325.950000	S
1328.040000	1328.040000	S
1330.030000	1330.030000	S
1331.610000	1331.610000	S
1333.520000	1333.520000	S
1335.390000	1335.390000	S
1337.330000	1337.330000	S
1339.330000	1339.330000	S
1341.170000	1341.170000	S
1343.940000	1343.940000	S
1345.700000	1345.700000	S
1347.880000	1347.880000	S
1349.600000	1349.600000	S
1351.720000	1351.720000	S
1355.470000	1355.470000	S
1357.430000	1357.430000	S
1360.730000	1360.730000	S
1361.890000	1361.890000	S
1363.700000	1363.700000	S
1365.500000	1365.500000	S
1367.550000	1367.550000	S
1369.500000	1369.500000	S
1370.570000	1370.570000	S
1372.830000	1372.830000	S
1375.270000	1375.270000	S
1376.440000	1376.440000	S
1378.250000	1378.250000	S
1380.170000	1380.170000	S
1381.470000	1381.470000	S
1383.890000	1383.890000	S
1385.930000	1385.930000	S
1388.070000	1388.070000	S
1390.040000	1390.040000	S
1391.780000	1391.780000	S
1393.310000	1393.310000	S
1395.190000	1395.190000	S
1397.000000	1397.000000	S
1398.550000	1398.550000	S
1400.970000	1400.970000	S
1403.180000	1403.180000	S
1405.180000	1405.180000	S
1406.670000	1406.670000	S
1410.620000	1410.620000	S
1411.770000	1411.770000	S
1413.780000	1413.780000	S
1415.610000	1415.610000	S
1417.840000	1417.840000	S
1419.270000	1419.270000	S
1421.290000	1421.290000	S
1423.090000	1423.090000	S
1424.590000	1424.590000	S
1427.510000	1427.510000	S
1429.590000	1429.590000	S
1430.830000	1430.830000	S
1432.700000	1432.700000	S
1434.720000	1434.720000	S
1436.530000	1436.530000	S
1438.770000	1438.770000	S
1440.680000	1440.680000	S
1442.740000	1442.740000	S
1444.850000	1444.850000	S
1447.040000	1447.040000	S
1448.910000	1448.910000	S
1450.900000	1450.900000	S
1452.550000	1452.550000	S
1454.200000	1454.200000	S
1456.180000	1456.180000	S
1457.950000	1457.950000	S
1459.820000	1459.820000	S
1462.000000	1462.000000	S
1463.910000	1463.910000	S
1466.060000	1466.060000	S
1467.780000	1467.780000	S
1470.500000	1470.500000	S
1474.150000	1474.150000	S
1477.030000	1477.030000	S
1478.370000	1478.370000	S
1480.150000	1480.150000	S
1481.540000	1481.540000	S
1483.530000	1483.530000	S
1485.020000	1485.020000	S
1486.980000	1486.980000	S
1488.800000	1488.800000	S
1490.340000	1490.340000	S
1492.060000	1492.060000	S
1493.820000	1493.820000	S
1496.030000	1496.030000	S
1499.550000	1499.550000	S
1502.840000	1502.840000	S
1504.510000	1504.510000	S
1506.080000	1506.080000	S
1508.780000	1508.780000	S
1510.490000	1510.490000	S
1512.030000	1512.030000	S
1513.960000	1513.960000	S
1516.070000	1516.070000	S
1517.410000	1517.410000	S
1519.830000	1519.830000	S
1520.980000	1520.980000	S
1523.250000	1523.250000	S
1525.320000	1525.320000	S
1526.860000	1526.860000	S
1528.470000	1528.470000	S
1531.480000	1531.480000	S
1533.550000	1533.550000	S
1536.210000	1536.210000	S
1538.580000	1538.580000	S
1539.880000	1539.880000	S
1541.640000	1541.640000	S
1543.360000	1543.360000	S
1545.030000	1545.030000	S
1547.070000	1547.070000	S
1548.780000	1548.780000	S
1550.390000	1550.390000	S
1552.780000	1552.780000	S
1554.630000	1554.630000	S
1556.580000	1556.580000	S
1558.830000	1558.830000	S
1561.240000	1561.240000	S
1562.870000	1562.870000	S
1565.070000	1565.070000	S
1566.930000	1566.930000	S
1569.440000	1569.440000	S
1570.930000	1570.930000	S
1572.780000	1572.780000	S
1574.530000	1574.530000	S
1576.510000	1576.510000	S
1577.990000	1577.990000	S
1579.530000	1579.530000	S
1581.130000	1581.130000	S
1582.950000	1582.950000	S
1584.700000	1584.700000	S
1586.770000	1586.770000	S
1591.100000	1591.100000	S
1593.060000	1593.060000	S
1594.830000	1594.830000	S
1596.510000	1596.510000	S
1598.610000	1598.610000	S
1601.300000	1601.300000	S
1603.520000	1603.520000	S
1606.250000	1606.250000	S
1608.970000	1608.970000	S
1611.330000	1611.330000	S
1613.870000	1613.870000	S
1616.670000	1616.670000	S
1618.080000	1618.080000	S
1619.930000	1619.930000	S
1622.390000	1622.390000	S
1623.770000	1623.770000	S
1625.260000	1625.260000	S
1627.450000	1627.450000	S
1629.630000	1629.630000	S
1631.760000	1631.760000	S
1633.380000	1633.380000	S
1635.750000	1635.750000	S
1637.480000	1637.480000	S
1639.220000	1639.220000	S
1641.230000	1641.230000	S
1643.180000	1643.180000	S
1644.710000	1644.710000	S
1646.790000	1646.790000	S
1649.150000	1649.150000	S
1650.530000	1650.530000	S
1652.340000	1652.340000	S
1654.200000	1654.200000	S
1656.280000	1656.280000	S
1658.240000	1658.240000	S
1659.860000	1659.860000	S
1662.340000	1662.340000	S
1664.660000	1664.660000	S
1666.350000	1666.350000	S
1668.310000	1668.310000	S
1670.340000	1670.340000	S
1672.300000	1672.300000	S
1674.280000	1674.280000	S
1675.860000	1675.860000	S
1677.440000	1677.440000	S
1679.520000	1679.520000	S
1682.940000	1682.940000	S
1684.470000	1684.470000	S
1685.990000	1685.990000	S
1687.710000	1687.710000	S
1689.140000	1689.140000	S
1692.710000	1692.710000	S
1694.870000	1694.870000	S
1696.240000	1696.240000	S
1698.890000	1698.890000	S
1700.590000	1700.590000	S
1702.630000	1702.630000	S
1705.010000	1705.010000	S
1706.860000	1706.860000	S
1709.030000	1709.030000	S
1710.930000	1710.930000	S
1712.520000	1712.520000	S
1715.330000	1715.330000	S
1717.600000	1717.600000	S
1719.740000	1719.740000	S
1721.580000	1721.580000	S
1723.680000	1723.680000	S
1725.380000	1725.380000	S
1727.180000	1727.180000	S
1728.940000	1728.940000	S
1730.510000	1730.510000	S
1732.300000	1732.300000	S
1734.590000	1734.590000	S
1737.750000	1737.750000	S
1739.600000	1739.600000	S
1741.810000	1741.810000	S
1744.040000	1744.040000	S
1746.030000	1746.030000	S
1748.350000	1748.350000	S
1749.980000	1749.980000	S
1751.380000	1751.380000	S
1753.330000	1753.330000	S
1754.750000	1754.750000	S
1756.390000	1756.390000	S
1758.060000	1758.060000	S
1760.150000	1760.150000	S
1763.060000	1763.060000	S
1764.390000	1764.390000	S
1766.130000	1766.130000	S
1768.330000	1768.330000	S
1770.190000	1770.190000	S
1772.440000	1772.440000	S
1774.590000	1774.590000	S
1776.320000	1776.320000	S
1778.040125	1778.040125	S
1779.900000	1779.900000	S
1781.860000	1781.860000	S
1784.010000	1784.010000	S
1786.200000	1786.200000	S
1788.160000	1788.160000	S
1790.230000	1790.230000	S
1792.070000	1792.070000	S
1793.790000	1793.790000	S
1795.970000	1795.970000	S
1797.080000	1797.080000	S
1798.820000	1798.820000	S
1800.520000	1800.520000	S
1802.200000	1802.200000	S
1804.370000	1804.370000	S
1805.790000	1805.790000	S
1807.600000	1807.600000	S
1809.270000	1809.270000	S
1810.890000	1810.890000	S
1812.620000	1812.620000	S
1814.800000	1814.800000	S
1816.890000	1816.890000	S
1818.860000	1818.860000	S
1820.230000	1820.230000	S
1821.910000	1821.910000	S
1823.480000	1823.480000	S
1825.140000	1825.140000	S
1827.090000	1827.090000	S
1828.700000	1828.700000	S
1830.240000	1830.240000	S
1832.000000	1832.000000	S
1833.760000	1833.760000	S
1835.840000	1835.840000	S
1837.930000	1837.930000	S
1839.500000	1839.500000	S
1841.610000	1841.610000	S
1843.490000	1843.490000	S
1845.130000	1845.130000	S
1847.240000	1847.240000	S
1849.570000	1849.570000	S
1851.150000	1851.150000	S
1853.270000	1853.270000	S
1855.290000	1855.290000	S
1856.860000	1856.860000	S
1859.290000	1859.290000	S
1861.020000	1861.020000	S
1862.520000	1862.520000	S
1864.720000	1864.720000	S
1866.490000	1866.490000	S
1868.530000	1868.530000	S
1870.130000	1870.130000	S
1872.240000	1872.240000	S
1873.640000	1873.640000	S
1875.250000	1875.250000	S
1876.990000	1876.990000	S
1878.820000	1878.820000	S
1880.300000	1880.300000	S
1883.040000	1883.040000	S
1884.614036	1884.614036	S
1886.620000	1886.620000	S
1889.640000	1889.640000	S
1891.990000	1891.990000	S
1894.620000	1894.620000	S
1897.210000	1897.210000	S
1900.650000	1900.650000	S
1902.330000	1902.330000	S
1904.020000	1904.020000	S
1905.880000	1905.880000	S
1907.750000	1907.750000	S
1910.110000	1910.110000	S
1912.090000	1912.090000	S
1914.270000	1914.270000	S
1916.790000	1916.790000	S
1919.200000	1919.200000	S
1921.190000	1921.190000	S
1923.490000	1923.490000	S
1926.170000	1926.170000	S
1927.850000	1927.850000	S
1929.530000	1929.530000	S
1931.110000	1931.110000	S
1932.620000	1932.620000	S
1934.910000	1934.910000	S
1936.020000	1936.020000	S
1937.560000	1937.560000	S
1939.400000	1939.400000	S
1941.100000	1941.100000	S
1944.310000	1944.310000	S
1945.890000	1945.890000	S
1947.880000	1947.880000	S
1949.780000	1949.780000	S
1951.010000	1951.010000	S
1953.670000	1953.670000	S
1955.370000	1955.370000	S
1957.480000	1957.480000	S
1959.410000	1959.410000	S
1961.170000	1961.170000	S
1962.810000	1962.810000	S
1965.400000	1965.400000	S
1967.150000	1967.150000	S
1969.130000	1969.130000	S
1971.260000	1971.260000	S
1973.930000	1973.930000	S
1975.720000	1975.720000	S
1977.430000	1977.430000	S
1979.450000	1979.450000	S
1981.600000	1981.600000	S
1983.670000	1983.670000	S
1985.130000	1985.130000	S
1987.020000	1987.020000	S
1989.330000	1989.330000	S
1990.910000	1990.910000	S
1992.410000	1992.410000	S
1994.820000	1994.820000	S
1998.080000	1998.080000	S
1999.300000	1999.300000	S
2001.330000	2001.330000	S
2002.940000	2002.940000	S
2005.430000	2005.430000	S
2007.000000	2007.000000	S
2009.450000	2009.450000	S
2011.360000	2011.360000	S
2013.120000	2013.120000	S
2014.970000	2014.970000	S
2017.010000	2017.010000	S
2018.790000	2018.790000	S
2020.250000	2020.250000	S
2024.200000	2024.200000	S
2026.420000	2026.420000	S
2028.580000	2028.580000	S
2030.080000	2030.080000	S
2031.780000	2031.780000	S
2033.620000	2033.620000	S
2035.640000	2035.640000	S
2037.730000	2037.730000	S
2039.550000	2039.550000	S
2041.390000	2041.390000	S
2042.930000	2042.930000	S
2044.480000	2044.480000	S
2046.350000	2046.350000	S
2047.970000	2047.970000	S
2049.530000	2049.530000	S
2051.800000	2051.800000	S
2053.610000	2053.610000	S
2055.770000	2055.770000	S
2057.850000	2057.850000	S
2059.840000	2059.840000	S
2062.090000	2062.090000	S
2064.130000	2064.130000	S
2065.970000	2065.970000	S
2067.850000	2067.850000	S
2069.350000	2069.350000	S
2070.750000	2070.750000	S
2073.120000	2073.120000	S
2074.600000	2074.600000	S
2076.740000	2076.740000	S
2078.580000	2078.580000	S
2080.360000	2080.360000	S
2082.800000	2082.800000	S
2085.470000	2085.470000	S
2087.190000	2087.190000	S
2088.740000	2088.740000	S
2090.890000	2090.890000	S
2092.340000	2092.340000	S
2093.910000	2093.910000	S
2095.410000	2095.410000	S
2096.620000	2096.620000	S
2098.920000	2098.920000	S
2100.930000	2100.930000	S
2102.960000	2102.960000	S
2105.000000	2105.000000	S
2107.930000	2107.930000	S
2109.670000	2109.670000	S
2111.460000	2111.460000	S
2113.740000	2113.740000	S
2115.530000	2115.530000	S
2119.110000	2119.110000	S
2121.180000	2121.180000	S
2123.320000	2123.320000	S
2125.250000	2125.250000	S
2126.800000	2126.800000	S
2129.110000	2129.110000	S
2130.780000	2130.780000	S
2132.850000	2132.850000	S
2134.890000	2134.890000	S
2136.740000	2136.740000	S
2138.720000	2138.720000	S
2140.350000	2140.350000	S
2142.140000	2142.140000	S
2144.390000	2144.390000	S
2146.440000	2146.440000	S
2148.230000	2148.230000	S
