1388.07	1388.07	233-虯毛
1390.04	1390.04	233-虯儉
1391.78	1391.78	234-囥
1393.31	1393.31	234-囥物件
1395.19	1395.19	234-囥步
1397.0	1397.0	235-洘
1398.55	1398.55	235-洘頭糜
1400.97	1400.97	235-洘流
1403.18	1403.18	235-洘秫秫
1405.18	1405.18	236-可比
1406.67	1406.67	236-伊可比天頂的仙女
1410.62	1410.62	237-觳
1411.77	1411.77	237-齒觳仔
1413.78	1413.78	237-水觳仔
1415.61	1415.61	237-鉛筆觳仔
1417.84	1417.84	238-硞
1419.27	1419.27	238-相硞
1421.29	1421.29	238-碌硞馬
1423.09	1423.09	239-悾
1424.59	1424.59	239-悾悾戇戇
1427.51	1427.51	239-激悾悾
1429.59	1429.59	240-炕
1430.83	1430.83	240-炕肉
1432.7	1432.7	240-炕窯
1434.72	1434.72	241-箍
1436.53	1436.53	241-圓箍仔
1438.77	1438.77	241-目箍
1440.68	1440.68	241-柴箍
1442.74	1442.74	241-一箍銀
1444.85	1444.85	241-一箍人
1447.04	1447.04	242-跍
1448.91	1448.91	242-跍佇遮
1450.9	1450.9	242-跍落去
1452.55	1452.55	243-款
1454.2	1454.2	243-新款
1456.18	1456.18	243-看款
1457.95	1457.95	243-款行李
1459.82	1459.82	244-看覓
1462.0	1462.0	244-講看覓
1463.91	1463.91	244-臆看覓
1466.06	1466.06	245-快活
1467.78	1467.78	245-過甲真快活
1470.5	1470.5	245-會食會睏真快活
1474.15	1474.15	245-生活較快活
1477.03	1477.03	246-睏
1478.37	1478.37	246-愛睏
1480.15	1480.15	246-歇睏
1481.54	1481.54	246-一睏仔
1483.53	1483.53	247-枝
1485.02	1485.02	247-樹枝
1486.98	1486.98	247-一枝筆
1488.8	1488.8	248-屐
1490.34	1490.34	248-木屐
1492.06	1492.06	248-柴屐
1493.82	1493.82	249-見若
1496.03	1496.03	249-見若歡喜就唱歌
1499.55	1499.55	249-見若烏陰就落雨
1502.84	1502.84	250-驚
1504.51	1504.51	250-免驚
1506.08	1506.08	250-伊真驚鳥鼠
1508.78	1508.78	251-行
1510.49	1510.49	251-行路
1512.03	1512.03	251-行船
1513.96	1513.96	251-佮伊咧行
1516.07	1516.07	252-筊
1517.41	1517.41	252-毋通跋筊
1519.83	1519.83	253-激
1520.98	1520.98	253-激派頭
1523.25	1523.25	253-激酒
1525.32	1525.32	253-激力
1526.86	1526.86	254-今仔日
1528.47	1528.47	254-今仔日天氣誠好
1531.48	1531.48	255-弓蕉
1533.55	1533.55	255-食弓蕉
1536.21	1536.21	255-弓蕉亁
1538.58	1538.58	256-緊
1539.88	1539.88	256-緊來
1541.64	1541.64	256-真緊
1543.36	1543.36	257-揀
1545.03	1545.03	257-揀食
1547.07	1547.07	257-揀菜
1548.78	1548.78	258-景緻
1550.39	1550.39	258-景緻真媠
1552.78	1552.78	258-好景緻
1554.63	1554.63	259-墘
1556.58	1556.58	259-碗墘
1558.83	1558.83	259-溪仔墘
1561.24	1561.24	260-勼
1562.87	1562.87	260-伸勼
1565.07	1565.07	260-勼水
1566.93	1566.93	260-勼跤勼手
1569.44	1569.44	261-糾
1570.93	1570.93	261-糾筋
1572.78	1572.78	261-糾帶
1574.53	1574.53	261-糾紛
1576.51	1576.51	262-閣
1577.99	1577.99	262-猶閣
1579.53	1579.53	262-閣再
1581.13	1581.13	263-管
1582.95	1582.95	263-竹管
1584.7	1584.7	263-欶管
1586.77	1586.77	263-蟳(仔)管
1591.1	1591.1	263-靴管
1593.06	1593.06	264-講
1594.83	1594.83	264-講話
1596.51	1596.51	264-講耍笑
1598.61	1598.61	264-我想講伊會來
1601.3	1601.3	264-足好食的講......
1603.52	1603.52	265-姑不而將
1606.25	1606.25	265-姑不而將接受
1608.97	1608.97	266-姑情
1611.33	1611.33	266-共人姑情
1613.87	1613.87	266-姑情囡仔食飯
1616.67	1616.67	267-鈷
1618.08	1618.08	267-茶鈷
1619.93	1619.93	267-一鈷茶
1622.39	1622.39	268-古意
1623.77	1623.77	268-古意人
1625.26	1625.26	269-古錐
1627.45	1627.45	269-古錐囡仔
1629.63	1629.63	270-糊
1631.76	1631.76	270-糊仔
1633.38	1633.38	270-麵線糊
1635.75	1635.75	270-糊紙
1637.48	1637.48	271-跔
1639.22	1639.22	271-跔佇遐
1641.23	1641.23	271-罔跔
1643.18	1643.18	272-掛
1644.71	1644.71	272-掛目鏡
1646.79	1646.79	272-掛號
1649.15	1649.15	273-蓋
1650.53	1650.53	273-鼎蓋
1652.34	1652.34	274-慣勢
1654.2	1654.2	274-會慣勢
1656.28	1656.28	274-真慣勢
1658.24	1658.24	275-懸
1659.86	1659.86	275-山真懸
1662.34	1662.34	275-價數真懸
1664.66	1664.66	276-乾
1666.35	1666.35	276-肉乾
1668.31	1668.31	276-豆乾
1670.34	1670.34	277-寒
1672.3	1672.3	277-寒天
1674.28	1674.28	277-寒人
1675.86	1675.86	277-寒著
1677.44	1677.44	278-瓜仔哖
1679.52	1679.52	278-瓜仔哖炒豬肉
1682.94	1682.94	279-粿
1684.47	1684.47	279-鹹粿
1685.99	1685.99	279-炊粿
1687.71	1687.71	280-果子
1689.14	1689.14	280-食果子拜樹頭
1692.71	1692.71	280-果子園
1694.87	1694.87	281-橛
1696.24	1696.24	281-一橛甘蔗
1698.89	1698.89	282-胿
1700.59	1700.59	282-雞胿
1702.63	1702.63	282-頷胿
1705.01	1705.01	283-規
1706.86	1706.86	283-規家伙仔
1709.03	1709.03	283-規个
1710.93	1710.93	284-規氣
1712.52	1712.52	284-規氣倩人較直
1715.33	1715.33	284-按呢較規氣
1717.6	1717.6	285-幾若
1719.74	1719.74	285-幾若百萬
1721.58	1721.58	285-幾若擺
1723.68	1723.68	286-骨力
1725.38	1725.38	286-真骨力
1727.18	1727.18	286-骨力做
1728.94	1728.94	287-蜊仔
1730.51	1730.51	287-鹹蜊仔
1732.3	1732.3	288-蟧蜈
1734.59	1734.59	288-囡仔會驚蟧蜈
1737.75	1737.75	289-垃圾
1739.6	1739.6	289-垃圾衫
1741.81	1741.81	289-塗跤垃圾
1744.04	1744.04	290-內
1746.03	1746.03	290-厝內
1748.35	1748.35	290-內裡
1749.98	1749.98	291-橐
